Step,Reward1,Reward2
1170,0,0
1171,0.3514984,1
1172,0.009275234,1
1173,0.8830113,1
1174,0.6842241,1
1175,0,0
1176,1.126408,1
1177,0,0
1178,4.11654E-09,1
1179,0.998732,1
1180,1.105575,1
1181,0,0
1182,0,0
1183,0,0
1184,0,0
1185,1.073189,1
1186,0,0
1187,1.144254,1
1188,0.8788182,1
1189,0,0
1190,0.2735523,1
1191,0,1
1192,1.16201,1
1193,0,0
1194,0,0
1195,0,0
1196,0,0
1197,0,0
1198,2.240387E-06,1
1199,0,0
1200,0,0
1201,0,0
1202,0,1
1203,0,0
1204,0.8265636,1
1205,0,0
1206,0.8327936,1
1207,0,0
1208,0.5046445,1
1209,0.7776791,1
1210,0,0
1211,0,0
1212,1.052225,1
1213,0,0
1214,0,0
1215,0.3050441,1
1216,0,0
1217,0,0
1218,0.6619627,1
1219,1.115861,1
1220,0.7046061,1
1221,0,0
1222,0.005223761,1
1223,0,0
1224,0,0
1225,0,0
1226,0.9512805,1
1227,0,0
1228,1.194635,1
1229,0,0
1230,0,0
1231,0.8771793,1
1232,0,0
1233,1.389395,1
1234,0.6282828,1
1235,0.7902947,1
1236,0.9204676,1
1237,0.4896008,1
1238,0.4082332,1
1239,0.5699362,1
1240,0.4398548,1
1241,0.2544131,1
1242,0,0
1243,0.9550406,1
1244,0.9372201,1
1245,0.1421578,1
1246,0,0
1247,0,0
1248,0.4926391,1
1249,1.330255,1
1250,0,0
1251,0,0
1252,0.7940581,1
1253,0,0
1254,0,0
1255,0,0
1256,0.6217765,1
1257,1.237965,1
1258,0.7426736,1
1259,0,0
1260,0,0
1261,1.170086,1
1262,0,0
1263,1.188378,1
1264,0,0
1265,0.173532,1
1266,1.085274,1
1267,0.8326913,1
1268,0,0
1269,0.7280394,1
1270,0.9696418,1
1271,0.5152727,1
1272,0.8148459,1
1273,1.206051,1
1274,0,0
1275,0,0
1276,0.379475,1
1277,0,0
1278,0.8864328,1
1279,0.5302513,1
1280,0,0
1281,0,0
1282,0.8987583,1
1283,0.1501503,1
1284,0.2358512,1
1285,0.3170072,1
1286,0,0
1287,1.075579,1
1288,0.6878121,1
1289,0.1642752,1
1290,0.1406519,1
1291,1.243597,1
1292,0.8986333,1
1293,0.9346206,1
1294,0.3316841,1
1295,0.5687984,1
1296,0.3132085,1
1297,0.6698465,1
1298,0,0
1299,1.294223,1
1300,1.229682,1
1301,1.013015,1
1302,1.235197,1
1303,0.4253675,1
1304,0,0
1305,1.260412,1
1306,0,0
1307,0,0
1308,0,0
1309,0.64073,1
1310,1.256072,1
1311,0.8101779,1
1312,0.3264488,1
1313,0.6676802,1
1314,0.3965715,1
1315,0,0
1316,0.868375,1
1317,0,0
1318,0.1628868,1
1319,0,0
1320,0.7593015,1
1321,1.092834,1
1322,0,0
1323,0,0
1324,0.2344781,1
1325,0.7817408,1
1326,0,0
1327,0,0
1328,0,0
1329,0.4436939,1
1330,0,1
1331,0,0
1332,0.9265173,1
1333,1.117531,1
1334,0,0
1335,0,0
1336,0,0
1337,0,0
1338,0,0
1339,0,0
1340,0,0
1341,0.5573537,1
1342,0,0
1343,0,0
1344,0,0
1345,0.003732565,1
1346,0,0
1347,0,0
1348,0.7898003,1
1349,0,0
1350,0,0
1351,0.4314874,1
1352,0.4698033,1
1353,1.208321,1
1354,0.9639657,1
1355,0,0
1356,0.06228186,1
1357,0,0
1358,0,0
1359,0.1715743,1
1360,0.4529471,1
1361,0,0
1362,0.9784332,1
1363,0,0
1364,0.7531598,1
1365,0.9153862,1
1366,0,0
1367,0,0
1368,0,0
1369,0,0
1370,0,0
1371,0.4720053,1
1372,0.1450966,1
1373,0,0
1374,0,0
1375,1.08688,1
1376,0,0
1377,1.01666,1
1378,0,0
1379,0.6851183,1
1380,1.117844,1
1381,0.8002299,1
1382,0,0
1383,0,0
1384,4.364335E-07,1
1385,0,0
1386,0.8483564,1
1387,1.137247,1
1388,0,0
1389,0.4041224,1
1390,0.8745897,1
1391,0,0
1392,0.5272864,1
1393,1.027829,1
1394,0.2360954,1
1395,1.124497,1
1396,0,0
1397,0,0
1398,0.5230443,1
1399,0,0
1400,0,0
1401,0,0
1402,0,0
1403,0,0
1404,1.13728,1
1405,0.283322,1
1406,1.282897,1
1407,0.4939045,1
1408,0,0
1409,0.07367855,1
1410,0.4373966,1
1411,0,0
1412,1.2583,1
1413,0.9922779,1
1414,0,0
1415,0.799573,1
1416,0,0
1417,0,0
1418,1.390758,1
1419,0.4275084,1
1420,0,0
1421,0.954817,1
1422,0.1538114,1
1423,0,0
1424,0,0
1425,0,0
1426,0,0
1427,0,0
1428,6.501993E-08,1
1429,0,0
1430,0.7724508,1
1431,0.7820534,1
1432,0,0
1433,0.4328318,1
1434,0,0
1435,0.8192163,1
1436,0,0
1437,0.1603443,1
1438,0.009736327,1
1439,0,0
1440,0.3716051,1
1441,0,0
1442,0.9680838,1
1443,1.029414,1
1444,0.3505808,1
1445,0.8363047,1
1446,0,0
1447,0.9907024,1
1448,0,0
1449,1.054528,1
1450,0,0
1451,0,0
1452,0.245287,1
1453,0,0
1454,1.074126,1
1455,0.5929813,1
1456,0,0
1457,0,0
1458,0.2261671,1
1459,0.9143451,1
1460,0,0
1461,0,0
1462,0.9552499,1
1463,1.309039,1
1464,0.4136387,1
1465,0.953477,1
1466,1.207503,1
1467,0,0
1468,0.7588059,1
1469,0,0
1470,0,0
1471,0.09956552,1
1472,0.8426172,1
1473,0,0
1474,0.1129035,1
1475,0.6405941,1
1476,0,0
1477,0,0
1478,1.075617,1
1479,0,0
1480,0.5072936,1
1481,1.056466,1
1482,1.072029,1
1483,0.3701131,1
1484,0.4505696,1
1485,0,0
1486,1.16335,1
1487,0.8743539,1
1488,0,0
1489,0.6227494,1
1490,0.2351,1
1491,0.7446784,1
1492,0.2630447,1
1493,0,0
1494,0,0
1495,1.021197,1
1496,0,0
1497,0.7519153,1
1498,0,0
1499,0,0
1500,0.672873,1
1501,0,0
1502,1.387402,1
1503,0.4856634,1
1504,0.1152451,1
1505,0,0
1506,0,0
1507,0,0
1508,0.127187,1
1509,0.1194415,1
1510,0,0
1511,0,0
1512,0.9670691,1
1513,0.9601143,1
1514,0,0
1515,1.268314,1
1516,0.1056108,1
1517,0.9673585,1
1518,7.962872E-05,1
1519,0.2189287,1
1520,1.101951,1
1521,0,0
1522,0,0
1523,0.2486213,1
1524,1.006135,1
1525,0.9196167,1
1526,0.3598827,1
1527,0.7412553,1
1528,0.03517015,1
1529,0,0
1530,0,0
1531,1.2302,1
1532,0.8106173,1
1533,0,0
1534,0.4191413,1
1535,0.8740324,1
1536,0,0
1537,0.6896194,1
1538,0.8863699,1
1539,0,0
1540,0.6952088,1
1541,1.194112,1
1542,0,0
1543,0,0
1544,0.4298691,1
1545,0,0
1546,0.9384261,1
1547,0.8418214,1
1548,0,0
1549,0,0
1550,0,0
1551,0,0
1552,1.113385,1
1553,0,1
1554,0,0
1555,0.1701289,1
1556,1.243284,1
1557,0.7062131,1
1558,0,0
1559,0.08384621,1
1560,0.907182,1
1561,0.5500234,1
1562,0,0
1563,0,0
1564,0,0
1565,0.2149981,1
1566,0,0
1567,0,0
1568,0.04155768,1
1569,1.260983,1
1570,0.7790699,1
1571,0,0
1572,3.329657E-08,1
1573,0,0
1574,0,0
1575,1.291859,1
1576,0.51907,1
1577,1.150776,1
1578,0.4317951,1
1579,0,0
1580,0.6318837,1
1581,0.8464769,1
1582,0,0
1583,0,0
1584,0,0
1585,0,0
1586,0,0
1587,0,0
1588,0.001032517,1
1589,0,0
1590,0,0
1591,0,0
1592,0,0
1593,0,0
1594,0,0
1595,0.8613164,1
1596,0.5834005,1
1597,0,0
1598,0.7600445,1
1599,0.7695721,1
1600,1.417761,1
1601,0.8976595,1
1602,0.7166228,1
1603,0,0
1604,0.2793333,1
1605,0.5120194,1
1606,0.5571839,1
1607,0.1382798,1
1608,0.6644832,1
1609,0.586566,1
1610,1.072795,1
1611,0.4104534,1
1612,0,0
1613,0,0
1614,0,0
1615,0.9994659,1
1616,0.3312815,1
1617,0.36799,1
1618,0.6438416,1
1619,0.7098829,1
1620,0.7513971,1
1621,0.3890927,1
1622,0,0
1623,0.748251,1
1624,0.009150341,1
1625,0.6161488,1
1626,0.9660362,1
1627,0,0
1628,0,0
1629,0.5666653,1
1630,0.9450669,1
1631,0,0
1632,0.4655157,1
1633,0.2306854,1
1634,0,0
1635,1.221519,1
1636,0.2114928,1
1637,0.9798405,1
1638,0.8520195,1
1639,0,1
1640,0,0
1641,0,0
1642,0.2999753,1
1643,0,0
1644,0.1443262,1
1645,0,0
1646,0.0002602269,1
1647,0.4480397,1
1648,0,0
1649,0,0
1650,0,0
1651,0,0
1652,0,0
