Step,Reward1,Reward2
939,0,0
940,0,0
941,2.180975,1
942,0,0
943,0,0
944,0,0
945,1.780155,1
946,2.033005,1
947,0,0
948,0.5050285,1
949,0,0
950,0,0
951,0,0
952,0,0
953,0,0
954,0,0
955,0,0
956,0,0
957,1.772917E-06,1
958,0.4131388,1
959,0,0
960,0,0
961,0.05201773,1
962,2.025267,1
963,0.6303848,1
964,0,0
965,1.073578E-05,1
966,1.68982,1
967,0,0
968,0,0
969,1.774216E-07,1
970,0.6983113,1
971,1.624342,1
972,0,0
973,1.934894E-06,1
974,0,0
975,0,0
976,2.096721,1
977,0,0
978,0,0
979,0.0001244868,1
980,0,0
981,1.429791,1
982,0,0
983,0,0
984,0,0
985,0,0
986,0,0
987,0.5022818,1
988,2.202538,1
989,7.474711E-07,1
990,1.844002,1
991,7.539272E-06,1
992,0,0
993,0,0
994,0.312361,1
995,0,0
996,0,0
997,0,0
998,0.4130158,1
999,0,0
1000,0,0
1001,1.729246,1
1002,0,0
1003,0.7164882,1
1004,1.789789,1
1005,1.846378,1
1006,0,0
1007,8.205648E-07,1
1008,1.779489,1
1009,2.030563,1
1010,0,0
1011,0.4852735,1
1012,0,0
1013,0.0002173139,1
1014,0,0
1015,0,0
1016,0,0
1017,0,0
1018,0,0
1019,0,0
1020,0,0
1021,0.8868892,1
1022,0,0
1023,0,0
1024,0.7468861,1
1025,2.292929,1
1026,0,0
1027,0.6573645,1
1028,0,0
1029,0,0
1030,0,0
1031,1.202744,1
1032,0.005384011,1
1033,0,0
1034,2.562721E-06,1
1035,1.988523,1
1036,0,0
1037,0,0
1038,2.250362,1
1039,0,0
1040,5.045782E-07,1
1041,1.981853E-07,1
1042,0.5189149,1
1043,0,0
1044,1.806184E-06,1
1045,0,0
1046,0,0
1047,0,0
1048,0,0
1049,0,0
1050,1.880104,1
1051,0,0
1052,0,0
1053,2.036894E-07,1
1054,0,0
1055,2.007904,1
1056,0,0
1057,0,0
1058,0,0
1059,2.010221,1
1060,0,0
1061,1.377368,1
1062,1.823903,1
1063,1.409145,1
1064,0,0
1065,0.5557659,1
1066,1.587991,1
1067,0,0
1068,1.412947,1
1069,0.01333624,1
1070,0,0
1071,0,0
1072,0,0
1073,0,0
1074,0,0
1075,0,0
1076,0,0
1077,1.877396,1
1078,2.105572,1
1079,0.6456627,1
1080,0,0
1081,0,0
1082,1.559276,1
1083,0,0
1084,0,0
1085,0,0
1086,0,0
1087,0,0
1088,0,0
1089,0,0
1090,0,0
1091,0,0
1092,0,0
1093,0,0
1094,0,0
1095,0,0
1096,1.944334,1
1097,1.864178,1
1098,0,0
1099,3.370568E-06,1
1100,2.036909,1
1101,0.9224814,1
1102,0,0
1103,0,0
1104,0,0
1105,0.7510542,1
1106,0,0
1107,0.9067367,1
1108,1.908736,1
1109,0.4486683,1
1110,0,0
1111,2.035857,1
1112,0.005595644,1
1113,3.242735E-07,1
1114,0,0
1115,0,0
1116,0,0
1117,1.199082E-06,1
1118,0,0
1119,1.900713,1
1120,3.372926E-07,1
1121,3.302328E-06,1
1122,0,0
1123,7.585486E-06,1
1124,0,0
1125,0,0
1126,0,0
1127,0,0
1128,0,0
1129,0,0
1130,0,0
1131,0,0
1132,0.01224257,1
1133,1.887174,1
1134,0,0
1135,2.525686,1
1136,0,0
1137,0.9755402,1
1138,0,0
1139,0,0
1140,1.018139E-06,1
1141,1.962588,1
1142,0,0
1143,0,0
1144,0,0
1145,0.7172871,1
1146,5.158273E-07,1
1147,0.000149225,1
1148,1.684504,1
1149,0.5639504,1
1150,0,0
1151,2.433769,1
1152,0,0
1153,0,0
1154,0,0
1155,0,0
1156,0.01932545,1
1157,8.952455E-07,1
1158,1.854881,1
1159,0.3838709,1
1160,0,0
1161,1.804957,1
1162,1.393258,1
1163,0,0
1164,1.062695,1
1165,0.9291736,1
1166,0.9271498,1
1167,5.5186E-07,1
1168,1.599209E-06,1
1169,0,0
1170,0,0
1171,0,0
1172,0,0
1173,1.229681,1
1174,0,0
1175,0,0
1176,0,0
1177,0,0
1178,0.4812133,1
1179,0,0
1180,0.5662659,1
1181,0,0
1182,1.247126,1
1183,0,0
1184,0.3340823,1
1185,0,0
1186,0,0
1187,0,0
1188,0,0
1189,1.752872,1
1190,0,0
1191,0.5722479,1
1192,0.967971,1
1193,0,0
1194,0,0
1195,0.8498598,1
1196,0,0
1197,0.7509178,1
1198,0,0
1199,1.557916,1
1200,0,0
1201,0,0
1202,0,0
1203,0,0
1204,0,0
1205,1.89553,1
1206,1.511551,1
1207,0,0
1208,1.30983,1
1209,2.066998,1
1210,1.557412,1
1211,0,0
1212,0,0
1213,0,0
1214,0,0
1215,0.2242231,1
1216,0.65341,1
1217,1.977827,1
1218,0.4116409,1
1219,0.9636874,1
1220,0,0
1221,0,0
1222,0.4284755,1
1223,0.7361056,1
1224,0,0
1225,0,0
1226,0,0
1227,7.069029E-08,1
1228,0.009286208,1
1229,0.9715596,1
1230,1.837233,1
1231,0,0
1232,2.222653,1
1233,0.9626598,1
1234,1.820533,1
1235,0.726593,1
1236,0,0
1237,0,0
1238,2.02442,1
1239,3.346263E-06,1
1240,7.056198E-07,1
1241,0,0
1242,1.732536,1
1243,0,0
1244,0,0
1245,0,0
1246,0,0
1247,0,0
1248,1.634425,1
1249,0,0
1250,0,0
1251,0,0
1252,0,0
1253,0,0
1254,0,0
1255,1.946871,1
1256,0,0
1257,0,0
1258,1.833601,1
1259,0,0
1260,0,0
1261,2.626378E-05,1
1262,0,0
1263,0,0
1264,0,0
1265,0,0
1266,0,0
1267,0,0
1268,0,0
1269,0.6395507,1
1270,1.156887,1
1271,6.002388E-07,1
1272,2.075803,1
1273,2.141924,1
1274,0,0
1275,1.716862,1
1276,5.599545E-07,1
1277,2.044739,1
1278,3.686682E-07,1
1279,2.199214,1
1280,0,0
1281,0,0
1282,0,0
1283,2.346358E-06,1
1284,0.000538678,1
1285,0,0
1286,0,0
1287,6.265484E-07,1
1288,1.997294,1
1289,0,0
1290,1.223062,1
1291,0,0
1292,0,0
1293,1.830918,1
1294,1.812618,1
1295,7.314659E-07,1
1296,0,0
1297,0,0
1298,0.8552247,1
1299,1.664232,1
1300,0.5749499,1
1301,0.0463895,1
1302,4.103732E-08,1
1303,0,0
1304,2.050969,1
1305,0.0002033652,1
1306,2.334523,1
1307,0,0
1308,0.0003047636,1
1309,1.859809E-07,1
1310,1.01186,1
1311,2.386248E-05,1
1312,0,0
1313,0,0
1314,0.8284924,1
1315,0,0
1316,0,0
1317,0.0009279413,1
1318,0,0
1319,0,0
1320,0,0
1321,0.7664709,1
1322,0,0
1323,0,0
1324,0,0
1325,0,0
1326,0,0
1327,1.777482,1
1328,2.467868E-06,1
1329,0,0
1330,3.114012E-06,1
1331,1.162735E-05,1
1332,5.570292E-08,1
1333,1.239945,1
1334,0,0
1335,0,0
1336,5.19838E-06,1
1337,0,0
1338,0,0
1339,8.157349E-07,1
1340,0,0
1341,2.401572E-06,1
1342,0,0
1343,1.778112,1
1344,1.738078,1
1345,0,0
1346,0,0
1347,0.6365799,1
1348,0.715315,1
1349,1.091352,1
1350,0,0
1351,2.337029,1
1352,0,0
1353,0,0
1354,0,0
1355,7.038861E-07,1
1356,0,0
1357,0,0
1358,0,0
1359,1.481373,1
1360,0.6408229,1
1361,0.8352036,1
1362,0.7937195,1
1363,0,0
1364,0.04312156,1
1365,0,0
1366,0,0
1367,0,0
1368,0,0
1369,0,0
1370,0,0
1371,0,0
1372,0,0
1373,2.0885,1
1374,0.07219864,1
1375,4.948516E-07,1
1376,0.000147692,1
1377,0.603306,1
1378,2.029056,1
1379,2.932404E-05,1
1380,6.634407E-07,1
1381,2.07128,1
1382,1.657786E-07,1
1383,1.354829E-06,1
1384,4.086031E-07,1
1385,0.00691899,1
1386,0,0
1387,0,0
1388,0.9370297,1
1389,1.865586,1
1390,0.5073326,1
1391,0.9698716,1
1392,0,0
1393,0.1183808,1
1394,3.20954E-09,1
1395,1.841886,1
1396,0,0
1397,0.7067025,1
1398,1.854723,1
1399,0,0
1400,0,0
1401,1.958715,1
1402,0,0
1403,0,0
1404,2.037139,1
1405,6.402996E-07,1
1406,0,0
1407,0,0
1408,1.106193,1
1409,0,0
1410,0,0
1411,5.961369E-07,1
1412,0,0
1413,0,0
1414,0,0
1415,2.349318,1
1416,0,0
1417,1.780763,1
1418,0,0
1419,0,0
1420,0,0
1421,0,0
1422,0.7414,1
1423,0,0
1424,2.11353,1
1425,0.5538155,1
1426,0,0
1427,0,0
1428,0,0
1429,0,0
1430,1.248027,1
1431,0,0
1432,0,0
1433,0,0
1434,1.343993,1
1435,0,0
1436,0.4969327,1
1437,5.41042E-07,1
1438,1.142503,1
1439,0,0
1440,1.834975,1
1441,1.933256E-06,1
1442,1.432041,1
1443,0,0
1444,5.175511E-06,1
1445,0,0
1446,0,0
1447,2.102713,1
1448,0.002917927,1
1449,2.142169,1
1450,0.6123858,1
1451,0,0
1452,0,0
1453,0,0
1454,5.274621E-07,1
1455,1.644384,1
1456,0,0
1457,0,0
1458,0,0
1459,0,0
1460,0,0
1461,0,0
1462,1.600925,1
1463,7.983722E-09,1
1464,0,0
1465,0.0006146622,1
1466,0,0
1467,1.651717,1
1468,0,0
1469,0,0
1470,1.671904,1
1471,0,0
1472,1.574454,1
1473,0,0
1474,0,0
1475,7.798869E-07,1
1476,0,0
1477,1.469396,1
1478,0,0
1479,1.697469,1
1480,0,0
1481,0.1265633,1
1482,2.246992,1
1483,0,0
1484,0,0
1485,0,0
1486,0,0
1487,1.496077,1
1488,0.4189877,1
1489,0.0003781836,1
1490,0,0
1491,0,0
1492,0,0
1493,0,0
1494,0.5964562,1
1495,0.7734472,1
1496,0,0
1497,1.283435,1
1498,0,0
1499,0,0
1500,0,0
1501,0,0
1502,0.9206715,1
1503,0.3579257,1
1504,2.207297,1
1505,1.479114E-07,1
1506,2.009293,1
1507,0,0
1508,1.358442E-08,1
1509,0,0
1510,0,0
1511,0.8286297,1
1512,0.6217483,1
1513,0,0
1514,0,0
1515,0,0
1516,1.989204,1
1517,0,0
1518,0,0
1519,0.6270757,1
1520,0.6363511,1
1521,1.970335,1
1522,0,0
1523,0.2521118,1
1524,1.567685,1
1525,0,0
1526,1.097321,1
1527,7.168687E-08,1
1528,0,0
1529,0,0
1530,0,0
1531,0.3176865,1
1532,0.5806126,1
1533,0,0
1534,3.609402E-06,1
1535,0,0
1536,0,0
1537,2.358513,1
1538,1.551922,1
1539,0,0
1540,1.080101,1
1541,1.79867,1
1542,0.5505646,1
1543,2.155888,1
1544,0,0
1545,0,0
1546,2.328671E-07,1
1547,3.830152E-07,1
1548,0.5981035,1
1549,1.299805,1
1550,0.5140747,1
1551,0,0
1552,1.644479,1
1553,0,0
1554,0,0
1555,0,0
