Step,Reward1,Reward2
513,0,0
514,0.3828616,1
515,0.4084581,1
516,0.3910784,1
517,0.1790661,1
518,0.9560453,1
519,0,0
520,1.362253,1
521,0,0
522,0.597693,1
523,0.8124768,1
524,1.056424,1
525,0.8838985,1
526,0.005545049,1
527,0,0
528,0.2773932,1
529,0,0
530,0.02195838,1
531,1.386707,1
532,0,0
533,0,0
534,0,0
535,0.5083767,1
536,1.149847,1
537,0,0
538,0.5785412,1
539,0,0
540,0.9979695,1
541,1.002883,1
542,0.66104,1
543,0,0
544,0.8294332,1
545,1.012039,1
546,0,0
547,0,0
548,0,0
549,1.202438,1
550,0,0
551,0,0
552,0,0
553,0.1942069,1
554,0,0
555,0,0
556,0.4323373,1
557,0,0
558,0,0
559,0.9508824,1
560,0,0
561,0.6108235,1
562,0.5102674,1
563,0,0
564,0.5586389,1
565,0,0
566,0.7866673,1
567,0,0
568,0.9196584,1
569,0,0
570,0,0
571,0.7656282,1
572,0,0
573,1.326007,1
574,0.8069749,1
575,0,0
576,1.159607,1
577,0.959407,1
578,0.3292585,1
579,0,0
580,0,0
581,0.2181417,1
582,0,0
583,0.6789224,1
584,0,0
585,0,0
586,0,0
587,0.2605689,1
588,1.182323,1
589,0.8950972,1
590,0.3667089,1
591,0.9318422,1
592,0,0
593,0.9558844,1
594,1.232792,1
595,0.8345445,1
596,0,1
597,0.3291216,1
598,0.2413299,1
599,1.394289,1
600,0,0
601,0.7563671,1
602,0,0
603,0,0
604,0,0
605,0.6029313,1
606,0,0
607,0.2326857,1
608,1.102917,1
609,0,0
610,1.109664,1
611,0,0
612,0,0
613,0,0
614,0,0
615,0,0
616,0.4914998,1
617,0.2966256,1
618,0.4447535,1
619,0.6494503,1
620,0.8500036,1
621,0.9404265,1
622,0,0
623,0,0
624,0,0
625,0.004128832,1
626,0,0
627,0,0
628,0,0
629,0,0
630,0,0
631,0.3151231,1
632,1.099992,1
633,0.9409804,1
634,0,0
635,1.114551,1
636,1.115507,1
637,0,0
638,0.9147347,1
639,1.113954,1
640,0,0
641,0.8793283,1
642,0.0004032782,1
643,0,0
644,0.7035922,1
645,0,0
646,0,0
647,0,0
648,1.134509,1
649,0,0
650,0.542108,1
651,0.2906141,1
652,1.092386,1
653,0,0
654,0,0
655,0,0
656,1.078693,1
657,0.8448228,1
658,0.005921177,1
659,1.118583,1
660,0,0
661,0.9071999,1
662,0.589818,1
663,0.9462428,1
664,0.8664011,1
665,1.218325,1
666,0.778627,1
667,0,0
668,0.8788904,1
669,0,0
670,0,0
671,0,0
672,0.4139794,1
673,0.06567711,1
674,0,0
675,0.3718921,1
676,0.9701626,1
677,0,0
678,0.3954163,1
679,0.440331,1
680,1.115149,1
681,0,0
682,0,0
683,0.03132526,1
684,0,0
685,1.067144,1
686,0.225371,1
687,0.8930249,1
688,0,0
689,0.933381,1
690,0.7545192,1
691,0.8652971,1
692,0,0
693,0,0
694,0,0
695,0.71613,1
696,0.3297663,1
697,0.02658624,1
698,0,0
699,1.11342,1
700,0.01268913,1
701,1.292398,1
702,0.4913661,1
703,0.6599395,1
704,0.08664616,1
705,0.07231631,1
706,0,0
707,0,0
708,0.4360694,1
