Step,Reward1,Reward2
528,0,0
529,0,0
530,0,0
531,0,0
532,0.7185745,1
533,0,0
534,0.2969117,1
535,0.1535942,1
536,0,0
537,0.4915059,1
538,0,0
539,0,0
540,0,0
541,1.131783,1
542,0.8089995,1
543,0,0
544,0,0
545,0,0
546,0.9138656,1
547,0.9882205,1
548,1.159576,1
549,0.7116637,1
550,0,0
551,0.2956721,1
552,0.8044337,1
553,0.3379502,1
554,0,0
555,0.7519466,1
556,0,0
557,0,0
558,0,0
559,0,0
560,0,0
561,0.7877216,1
562,0,0
563,0,0
564,0.01062926,1
565,0.9166545,1
566,0,0
567,1.157338,1
568,0.9873322,1
569,0,0
570,0.3998226,1
571,1.227445,1
572,0,0
573,0.3328798,1
574,0.7716643,1
575,0.3674647,1
576,0.8642039,1
577,0,0
578,0.1440053,1
579,0.9661893,1
580,1.314528,1
581,0.7615355,1
582,0,0
583,0,0
584,0.367211,1
585,0,0
586,0.2060525,1
587,0.2984689,1
588,1.248249,1
589,0,0
590,0,0
591,0,0
592,0.8775907,1
593,0.6574834,1
594,1.163637,1
595,0.799079,1
596,1.113646,1
597,0.331911,1
598,0.7852097,1
599,0.7936165,1
600,0,0
601,0.1993115,1
602,0.9384394,1
603,0,0
604,1.203646,1
605,0.6451049,1
606,0.002314068,1
607,0.004393408,1
608,1.147583,1
609,1.08882,1
610,0,0
611,2.832872E-07,1
612,0.5805572,1
613,1.048652,1
614,0,0
615,0,0
616,0.7030911,1
617,0.3213809,1
618,0,0
619,0.3328949,1
620,0,0
621,1.001477,1
622,1.117138,1
623,0,0
624,0,0
625,0,0
626,1.052956,1
627,0.9426657,1
628,0,0
629,0,0
630,1.242801,1
631,0,0
632,0,0
633,0,0
634,0,0
635,0,0
636,0,0
637,1.014586,1
638,0.9123269,1
639,0,0
640,0,0
641,0,0
642,0.6689339,1
643,0.9191558,1
644,0.1589055,1
645,0,0
646,0,0
647,0,0
648,1.149259,1
649,0.03889415,1
650,0,0
651,0.5127474,1
652,0.6549878,1
653,0.6188252,1
654,0.385723,1
655,0.9131916,1
656,0,0
657,0,0
658,0,0
659,0,0
660,0,0
661,0.3194245,1
662,0,0
663,0.04919581,1
664,0,0
665,0.8133923,1
666,1.146958,1
667,0,0
668,0.5960045,1
669,0,0
670,0,0
671,0.3789389,1
672,1.095394,1
673,0.1618316,1
674,0,0
675,0,0
676,1.183133,1
677,1.20617,1
678,1.006141,1
679,0,0
680,0,0
681,0,0
682,0.5388538,1
683,0.004431721,1
684,0.1946526,1
